elo_diff,form_diff,is_neutral,tournament_weight,avg_goals_diff,defense_diff,is_major_tournament,h2h_home_wins,outcome,date,home_team,away_team
81.66000000000008,5,0,1.0,0.7999999999999998,1.7,2,1,2,2020-09-05,North Macedonia,Armenia
-78.73000000000002,-4,0,1.0,-0.5,-0.5,2,1,0,2020-09-05,Estonia,Georgia
164.43999999999983,0,0,1.0,0.7000000000000001,2.0999999999999996,2,0,2,2020-09-05,Gibraltar,San Marino
7.460000000000036,4,0,1.0,0.19999999999999996,0.19999999999999996,2,1,0,2020-09-05,Azerbaijan,Luxembourg
-170.95000000000005,-4,0,1.0,-0.5,0.5,2,0,0,2020-09-05,Denmark,Belgium
-171.07999999999993,0,0,1.0,0.0,-0.30000000000000004,2,2,0,2020-09-05,Sweden,France
65.78999999999996,1,0,1.0,0.30000000000000004,1.6,2,2,2,2020-09-05,Portugal,Croatia
-180.45000000000005,1,0,1.0,-0.8000000000000003,-0.4,2,1,0,2020-09-05,Iceland,England
-110.59999999999991,2,0,1.0,0.30000000000000004,0.3999999999999999,2,0,0,2020-09-05,Cyprus,Montenegro
-65.31999999999994,-4,0,1.0,0.09999999999999998,-0.30000000000000027,2,0,1,2020-09-06,Malta,Latvia
-1.4600000000000364,-6,0,1.0,0.8999999999999999,0.10000000000000009,2,0,0,2020-09-06,Kosovo,Greece
193.58000000000015,3,0,1.0,0.8,0.7,2,0,2,2020-09-06,Slovenia,Moldova
76.73000000000002,0,0,1.0,0.5,0.9,2,0,0,2020-09-06,Republic of Ireland,Finland
-70.01999999999998,-1,0,1.0,-0.10000000000000003,1.4999999999999998,2,0,0,2020-09-06,Andorra,Faroe Islands
2.009999999999991,2,0,1.0,0.5,-0.5,2,0,1,2020-09-06,Serbia,Turkey
-165.23000000000002,-6,0,1.0,-0.9000000000000001,0.20000000000000007,2,0,0,2020-09-06,Hungary,Russia
-96.66000000000008,-2,0,1.0,1.0,0.3999999999999999,2,1,1,2020-09-06,Switzerland,Germany
91.53999999999996,-4,0,1.0,1.5999999999999999,0.30000000000000004,2,2,2,2020-09-06,Spain,Ukraine
140.66000000000008,6,0,1.0,0.5999999999999999,0.7,2,1,2,2020-09-06,Wales,Bulgaria
183.46000000000004,4,0,1.0,0.8,1.2999999999999998,2,1,0,2020-09-07,Albania,Lithuania
-38.350000000000136,5,0,1.0,1.0,0.5,2,0,0,2020-09-07,Kazakhstan,Belarus
-164.42000000000007,-1,0,1.0,0.9000000000000001,0.2999999999999998,2,0,1,2020-09-07,Israel,Slovakia
82.56000000000017,-1,0,1.0,0.5,0.10000000000000009,2,1,0,2020-09-07,Czech Republic,Scotland
37.92000000000007,7,0,1.0,-0.10000000000000009,0.7,2,0,0,2020-09-07,Austria,Romania
25.5,0,0,1.0,0.5,0.20000000000000007,2,0,0,2020-09-07,Netherlands,Italy
-61.76999999999998,-5,0,1.0,0.2999999999999998,-0.40000000000000013,2,0,0,2020-09-07,Bosnia and Herzegovina,Poland
1.4099999999998545,-3,0,1.0,-0.19999999999999996,0.0,2,1,0,2020-09-07,Northern Ireland,Norway
-15.089999999999918,0,0,1.0,1.3,0.8999999999999999,2,0,2,2020-09-08,Armenia,Estonia
-130.73000000000002,-2,1,1.0,-0.30000000000000004,-0.5,2,0,0,2020-09-08,San Marino,Liechtenstein
12.420000000000073,-2,0,1.0,0.7,0.6000000000000001,2,0,1,2020-09-08,Georgia,North Macedonia
-92.26999999999998,-4,0,1.0,0.7,0.30000000000000004,2,0,0,2020-09-08,Luxembourg,Montenegro
-15.25,0,0,1.0,-0.19999999999999996,0.19999999999999996,2,0,0,2020-09-08,Cyprus,Azerbaijan
141.71000000000004,3,0,1.0,0.8999999999999999,1.5999999999999999,2,1,2,2020-09-08,France,Croatia
-107.75,-2,0,1.0,0.0,0.5,2,0,1,2020-09-08,Denmark,England
277.78999999999996,5,0,1.0,2.4,0.7000000000000001,2,3,2,2020-09-08,Belgium,Iceland
-138.57999999999993,0,0,1.0,-0.5,0.10000000000000009,2,1,0,2020-09-08,Sweden,Portugal
-158.3599999999999,-9,0,0.5,0.19999999999999996,0.3999999999999999,0,0,1,2020-10-06,Nicaragua,Guatemala
-41.8599999999999,-2,0,0.5,0.5,1.2999999999999998,0,0,2,2020-10-07,Malta,Gibraltar
43.580000000000155,-3,0,0.5,0.7000000000000001,-0.5,0,1,2,2020-10-07,Zambia,Malawi
-7.900000000000091,3,0,0.5,1.0,1.6,0,1,0,2020-10-07,Switzerland,Croatia
412.6399999999999,7,0,0.5,1.1,4.1000000000000005,0,2,2,2020-10-07,Slovenia,San Marino
-25.37000000000012,1,0,0.5,0.10000000000000009,0.6000000000000001,0,1,1,2020-10-07,Portugal,Spain
113.38999999999987,3,0,0.5,0.4999999999999999,0.19999999999999996,0,1,2,2020-10-07,Poland,Finland
2.2799999999999727,-5,0,0.5,0.20000000000000018,0.6000000000000001,0,2,0,2020-10-07,Netherlands,Mexico
219.72000000000003,4,0,0.5,0.30000000000000004,0.3999999999999999,0,1,1,2020-10-07,Montenegro,Latvia
145.32999999999993,5,0,0.5,1.5,-0.19999999999999996,0,2,1,2020-10-07,Germany,Turkey
521.51,12,0,0.5,2.3,1.3,0,0,2,2020-10-07,Italy,Moldova
139.70000000000005,3,0,0.5,1.0,0.5999999999999999,0,3,2,2020-10-07,France,Ukraine
74.32999999999993,-6,0,0.5,0.29999999999999993,0.9000000000000001,0,3,0,2020-10-07,Estonia,Lithuania
396.6300000000001,-1,0,0.5,1.7000000000000002,1.9,0,0,2,2020-10-07,Denmark,Faroe Islands
-273.52,-6,0,0.5,-0.5,0.0,0,0,0,2020-10-07,Cyprus,Czech Republic
86.87000000000012,-4,0,0.5,0.7999999999999999,0.29999999999999993,0,0,2,2020-10-07,Austria,Greece
-302.5,-4,0,0.5,-0.5,-0.09999999999999987,0,0,0,2020-10-07,Andorra,Cape Verde
162.62999999999988,-1,0,0.5,0.9,1.5,0,0,0,2020-10-07,Luxembourg,Liechtenstein
14.170000000000073,-1,0,1.0,0.7999999999999999,0.9999999999999999,1,2,1,2020-10-08,Bosnia and Herzegovina,Northern Ireland
-3.3199999999999363,0,0,1.0,1.5,-0.10000000000000009,1,0,1,2020-10-08,Slovakia,Republic of Ireland
-37.429999999999836,-2,0,1.0,0.20000000000000007,0.10000000000000009,1,0,0,2020-10-08,Bulgaria,Hungary
-7.440000000000055,6,0,1.0,0.30000000000000004,0.4999999999999999,1,0,2,2020-10-08,North Macedonia,Kosovo
81.66999999999985,4,0,1.0,0.7000000000000001,1.1,1,1,2,2020-10-08,Georgia,Belarus
118.20000000000005,8,0,1.0,0.8999999999999999,0.09999999999999987,1,1,1,2020-10-08,Scotland,Israel
-22.910000000000082,4,0,1.0,-0.7,0.30000000000000004,1,0,2,2020-10-08,Iceland,Romania
-46.77999999999997,2,0,1.0,0.6000000000000001,0.3999999999999999,1,0,0,2020-10-08,Norway,Serbia
90.66000000000008,4,0,1.0,0.7,0.4,1,3,2,2020-10-08,Uruguay,Chile
-93.47000000000003,4,0,1.0,0.4,-0.5,1,0,1,2020-10-08,Paraguay,Peru
-112.58999999999992,5,0,0.5,1.0,0.09999999999999998,0,0,0,2020-10-08,Uzbekistan,Iran
121.82999999999993,0,0,0.5,0.7,0.9000000000000001,0,4,1,2020-10-08,South Africa,Namibia
33.37000000000012,3,0,0.5,0.9999999999999998,0.09999999999999998,0,1,0,2020-10-08,Russia,Sweden
162.77999999999997,0,0,0.5,1.7,-0.30000000000000004,0,3,2,2020-10-08,England,Wales
266.9000000000001,6,0,0.5,2.2,0.19999999999999996,0,0,1,2020-10-08,Belgium,Ivory Coast
206.39999999999986,2,0,1.0,0.7999999999999998,0.3999999999999999,1,3,2,2020-10-08,Argentina,Ecuador
415.45000000000005,2,0,1.0,1.2,0.9000000000000001,1,3,2,2020-10-09,Brazil,Bolivia
145.25,-2,0,1.0,-0.7,0.8,1,2,2,2020-10-09,Colombia,Venezuela
260.5799999999999,3,0,0.5,0.6,0.7000000000000001,0,2,2,2020-10-09,Tunisia,Sudan
-40.36000000000013,-2,1,0.5,0.3999999999999999,0.19999999999999996,0,2,0,2020-10-09,Nigeria,Algeria
-110.68000000000006,-2,0,0.5,-0.8999999999999999,-0.30000000000000004,0,1,2,2020-10-09,Morocco,Senegal
-9.070000000000164,-4,0,0.5,0.09999999999999987,0.7999999999999999,0,0,2,2020-10-09,Kenya,Zambia
-117.3900000000001,-6,1,0.5,-0.5999999999999999,-0.09999999999999998,0,2,2,2020-10-09,Mali,Ghana
114.18999999999983,3,1,0.5,0.9,-0.19999999999999996,0,1,1,2020-10-09,Japan,Cameroon
11.629999999999882,-1,1,0.5,0.19999999999999996,-0.3999999999999999,0,0,0,2020-10-09,Congo,Gambia
42.100000000000136,5,1,0.5,0.6000000000000001,0.7,0,1,2,2020-10-09,Burkina Faso,DR Congo
33.0,1,0,0.5,0.4,1.7000000000000002,0,0,2,2020-10-09,Mauritania,Sierra Leone
34.16000000000008,5,1,0.5,0.09999999999999998,0.5,0,0,0,2020-10-10,Cape Verde,Guinea
16.160000000000082,-3,0,0.5,1.0,0.0,0,0,2,2020-10-10,Niger,Chad
225.41000000000008,11,0,0.5,0.7,1.8,0,3,1,2020-10-10,Honduras,Nicaragua
84.8599999999999,3,0,0.5,0.3999999999999999,1.2,0,2,0,2020-10-10,Costa Rica,Panama
-0.4499999999998181,3,0,1.0,0.4,0.19999999999999973,2,1,0,2020-10-10,Liechtenstein,Gibraltar
-62.00999999999999,-2,0,1.0,0.3999999999999999,0.7999999999999999,2,0,0,2020-10-10,Ukraine,Germany
22.34999999999991,0,0,1.0,0.7,-0.10000000000000009,2,1,1,2020-10-10,Faroe Islands,Latvia
105.07999999999993,7,0,1.0,-0.4,0.10000000000000009,2,1,2,2020-10-10,Montenegro,Azerbaijan
26.419999999999845,3,0,1.0,0.30000000000000004,0.5,2,0,2,2020-10-10,Luxembourg,Cyprus
159.29999999999995,4,0,1.0,2.2,0.7000000000000001,2,0,2,2020-10-10,Spain,Switzerland
-24.699999999999818,-2,0,1.0,-0.19999999999999996,0.8999999999999999,2,0,1,2020-10-10,Andorra,Malta
-113.75,-4,1,1.0,0.20000000000000018,0.3999999999999999,2,0,1,2020-10-11,Armenia,Georgia
-144.16000000000008,-10,0,1.0,-0.30000000000000004,-0.8,2,0,1,2020-10-11,Estonia,North Macedonia
14.860000000000127,-9,0,1.0,0.30000000000000004,0.19999999999999996,2,0,0,2020-10-11,Kosovo,Slovenia
266.06999999999994,9,0,1.0,0.8,0.8999999999999999,2,0,2,2020-10-11,Greece,Moldova
-90.42000000000007,-1,0,1.0,0.19999999999999996,0.19999999999999996,2,0,1,2020-10-11,Kazakhstan,Albania
18.779999999999973,4,0,0.5,0.30000000000000004,0.29999999999999993,0,1,0,2020-10-11,Tanzania,Burundi
-33.37000000000012,4,1,0.5,-0.10000000000000009,0.7,0,0,0,2020-10-11,Gabon,Benin
-61.91000000000008,0,0,0.5,-0.09999999999999998,0.7,0,0,1,2020-10-11,Malawi,Zimbabwe
67.22000000000003,1,0,0.5,-0.19999999999999996,1.0,0,2,0,2020-10-11,South Africa,Zambia
85.34999999999991,2,0,1.0,0.8,1.2,2,0,2,2020-10-11,Finland,Bulgaria
-80.70999999999981,6,0,1.0,-0.30000000000000004,-0.5,2,0,1,2020-10-11,Lithuania,Belarus
-31.700000000000045,-6,0,1.0,0.5000000000000001,0.4,2,1,1,2020-10-11,Republic of Ireland,Wales
-85.51999999999998,1,0,1.0,-0.10000000000000009,0.10000000000000009,2,0,0,2020-10-11,Iceland,Denmark
132.76,2,0,1.0,0.8999999999999999,0.10000000000000009,2,0,0,2020-10-11,Serbia,Hungary
-161.55000000000018,-6,0,1.0,0.9999999999999998,0.5999999999999999,2,0,0,2020-10-11,Israel,Czech Republic
-37.50999999999999,6,0,1.0,0.5,0.0,2,1,2,2020-10-11,Scotland,Slovakia
-69.05999999999995,-6,0,1.0,-0.19999999999999996,-0.19999999999999996,2,0,0,2020-10-11,Northern Ireland,Austria
-21.289999999999964,5,0,1.0,-0.09999999999999987,0.6000000000000001,2,0,2,2020-10-11,Norway,Romania
58.49000000000001,2,0,1.0,0.7999999999999998,0.40000000000000013,2,2,1,2020-10-11,France,Portugal
45.00999999999999,0,0,1.0,0.10000000000000009,0.0,2,0,2,2020-10-11,Croatia,Sweden
-71.47000000000003,0,0,1.0,0.5,-0.20000000000000007,2,1,2,2020-10-11,England,Belgium
-103.88000000000011,-1,0,1.0,-0.10000000000000009,-0.20000000000000007,2,0,1,2020-10-11,Poland,Italy
-177.17000000000007,-2,0,1.0,0.0,0.10000000000000009,2,0,1,2020-10-11,Bosnia and Herzegovina,Netherlands
27.860000000000127,3,0,1.0,1.0000000000000002,0.30000000000000004,2,2,1,2020-10-11,Russia,Turkey
-34.02999999999997,-6,0,0.5,1.4999999999999998,0.5,0,2,0,2020-10-12,United Arab Emirates,Uzbekistan
67.31000000000017,-2,1,0.5,0.8999999999999999,0.3999999999999999,0,0,1,2020-10-12,Togo,Sudan
-42.6099999999999,1,1,0.5,-0.40000000000000013,-0.09999999999999998,0,0,2,2020-10-12,Ghana,Qatar
90.8900000000001,0,1,0.5,0.9000000000000001,0.5,0,0,2,2020-10-12,Burkina Faso,Madagascar
154.17000000000007,5,0,0.5,0.0,0.6000000000000001,0,0,1,2020-10-13,Morocco,DR Congo
-155.6500000000001,-5,0,1.0,-0.30000000000000004,-0.7,1,1,1,2020-10-13,Chile,Colombia
-219.01,-3,0,1.0,-1.0999999999999999,-1.2,1,2,0,2020-10-13,Peru,Brazil
70.47999999999979,4,0,1.0,0.8,0.09999999999999998,1,2,0,2020-10-13,Venezuela,Paraguay
-168.08999999999992,-5,0,1.0,0.19999999999999996,-0.10000000000000009,1,2,2,2020-10-13,Ecuador,Uruguay
-363.91999999999985,-8,0,1.0,-0.2999999999999998,-0.30000000000000004,1,1,0,2020-10-13,Bolivia,Argentina
32.340000000000146,-2,1,0.5,0.10000000000000009,0.4,0,1,1,2020-10-13,Nigeria,Tunisia
-25.470000000000027,0,0,0.5,0.7,0.0,0,1,2,2020-10-13,Niger,Sierra Leone
16.529999999999973,7,1,0.5,0.7,-0.5,0,2,0,2020-10-13,Mozambique,Angola
49.55000000000018,2,1,0.5,1.3000000000000003,-0.5,0,0,1,2020-10-13,Mexico,Algeria
52.58999999999992,2,0,1.0,-0.2,0.3999999999999999,2,2,0,2020-10-13,Latvia,Malta
45.200000000000045,-1,0,0.5,0.19999999999999996,1.1,0,1,0,2020-10-13,Costa Rica,Panama
119.60000000000014,5,0,1.0,1.8000000000000003,-0.09999999999999987,2,0,1,2020-10-13,Germany,Switzerland
-146.32999999999993,-7,0,1.0,-0.09999999999999987,0.4,2,0,2,2020-10-13,Ukraine,Spain
54.830000000000155,3,1,1.0,0.0,0.6000000000000001,2,1,1,2020-10-13,Azerbaijan,Cyprus
315.98,0,0,0.5,0.8999999999999999,2.2,0,0,1,2020-10-13,Cameroon,South Sudan
76.70000000000005,-3,1,0.5,0.5,-0.09999999999999998,0,0,2,2020-10-13,Japan,Ivory Coast
95.29999999999995,5,0,1.0,0.8,-0.10000000000000009,2,2,2,2020-10-13,Faroe Islands,Andorra
160.96000000000004,6,0,1.0,0.5,2.9,2,3,1,2020-10-13,Liechtenstein,San Marino
126.50999999999999,7,0,1.0,0.0,0.20000000000000018,2,2,0,2020-10-13,Montenegro,Luxembourg
13.75,1,0,1.0,-0.10000000000000009,1.0,2,0,1,2020-10-14,Turkey,Serbia
46.799999999999955,-3,0,1.0,-0.20000000000000007,0.3999999999999999,2,1,2,2020-10-14,Belarus,Kazakhstan
-108.8900000000001,5,0,1.0,-0.5,-1.0000000000000002,2,1,1,2020-10-14,Lithuania,Albania
-236.0,-9,0,1.0,-0.7,-0.5999999999999999,2,0,0,2020-10-14,Moldova,Slovenia
59.950000000000045,9,0,1.0,-0.7,0.3999999999999999,2,1,1,2020-10-14,Greece,Kosovo
-36.440000000000055,-3,0,1.0,-0.5,0.3999999999999999,2,0,1,2020-10-14,Estonia,Armenia
-8.470000000000027,3,0,1.0,0.7000000000000002,0.6000000000000001,2,0,1,2020-10-14,North Macedonia,Georgia
-176.31999999999994,-6,0,1.0,0.4,-0.7,2,1,0,2020-10-14,Bulgaria,Wales
128.1500000000001,1,0,1.0,1.0999999999999999,0.7,2,3,1,2020-10-14,Russia,Hungary
-37.88999999999987,2,0,1.0,1.1,0.8,2,1,2,2020-10-14,Finland,Republic of Ireland
-45.16000000000008,2,0,1.0,0.40000000000000013,-0.09999999999999987,2,3,2,2020-10-14,Scotland,Czech Republic
-61.41000000000008,-5,0,1.0,0.10000000000000009,0.40000000000000013,2,1,0,2020-10-14,Romania,Austria
136.55999999999995,2,0,1.0,0.7999999999999999,0.5999999999999999,2,1,0,2020-10-14,Slovakia,Israel
46.04000000000019,7,0,1.0,1.0,0.7,2,3,2,2020-10-14,Norway,Northern Ireland
-138.97000000000003,-4,0,1.0,0.6000000000000001,-0.5,2,0,0,2020-10-14,Croatia,France
158.7099999999998,5,0,1.0,0.0,0.7000000000000001,2,3,2,2020-10-14,Portugal,Sweden
111.28999999999996,5,0,1.0,1.4999999999999998,0.30000000000000004,2,2,0,2020-10-14,England,Denmark
-254.05999999999995,-4,0,1.0,-1.4,-0.30000000000000004,2,0,0,2020-10-14,Iceland,Belgium
96.87000000000012,4,0,1.0,0.8,0.5,2,1,2,2020-10-14,Poland,Bosnia and Herzegovina
29.319999999999936,4,0,1.0,1.3,0.6,2,3,1,2020-10-14,Italy,Netherlands
54.33999999999992,0,0,0.5,0.0,0.5,0,2,1,2020-11-06,Ethiopia,Sudan
192.15999999999985,4,1,0.5,0.5,1.1,0,1,2,2020-11-07,Bahrain,Tajikistan
110.22000000000003,3,1,1.0,0.5,0.6000000000000001,1,0,0,2020-11-11,Libya,Equatorial Guinea
295.68000000000006,-2,0,1.0,0.9999999999999999,1.0,1,0,2,2020-11-11,Senegal,Guinea-Bissau
102.50999999999999,-2,0,1.0,0.6000000000000001,0.30000000000000004,1,1,1,2020-11-11,Kenya,Comoros
76.18999999999983,3,0,1.0,0.10000000000000009,0.8,1,0,1,2020-11-11,Mauritania,Burundi
140.1099999999999,4,0,1.0,1.2,0.30000000000000004,1,1,2,2020-11-11,Guinea,Chad
-77.93000000000006,-2,0,0.5,0.0,1.8000000000000003,0,1,1,2020-11-11,Turkey,Croatia
136.58999999999992,9,0,0.5,0.3999999999999999,1.0,0,0,1,2020-11-11,Slovenia,Azerbaijan
-197.5,-3,0,0.5,-0.5,-1.5,0,0,0,2020-11-11,San Marino,Latvia
150.45000000000005,-3,0,0.5,0.20000000000000007,1.0,0,0,2,2020-11-11,Romania,Belarus
641.22,9,0,0.5,2.0,1.4,0,2,2,2020-11-11,Portugal,Andorra
-32.29000000000019,4,0,0.5,0.7,1.5,0,1,2,2020-11-11,Poland,Ukraine
-78.92000000000007,-3,0,0.5,0.5000000000000002,0.30000000000000004,0,2,1,2020-11-11,Netherlands,Spain
190.41000000000008,-5,0,0.5,0.7,0.5999999999999999,0,0,2,2020-11-11,Bulgaria,Gibraltar
34.58999999999992,1,0,0.5,0.0,0.6000000000000001,0,2,2,2020-11-11,Malta,Liechtenstein
-277.64999999999986,-3,0,0.5,0.0,-0.6000000000000001,0,0,0,2020-11-11,Luxembourg,Austria
32.11000000000013,-2,0,0.5,0.4,0.5,0,0,2,2020-11-11,Lithuania,Faroe Islands
401.01,7,0,0.5,2.8,1.7000000000000002,0,2,2,2020-11-11,Italy,Estonia
218.60000000000014,7,0,0.5,0.10000000000000009,0.7,0,2,2,2020-11-11,Greece,Cyprus
191.72000000000003,-2,0,0.5,2.0,-0.3999999999999999,0,2,2,2020-11-11,Germany,Czech Republic
311.53999999999996,4,0,0.5,1.9,1.2000000000000002,0,2,0,2020-11-11,France,Finland
79.50999999999999,7,0,0.5,0.4999999999999998,0.7999999999999999,0,1,2,2020-11-11,Denmark,Sweden
183.74,8,0,0.5,1.8,0.9,0,2,2,2020-11-11,Belgium,Switzerland
-32.88000000000011,3,0,0.5,-0.6000000000000001,0.09999999999999987,0,0,2,2020-11-11,Albania,Kosovo
118.48000000000002,6,0,0.5,0.0,0.10000000000000009,0,2,1,2020-11-11,Montenegro,Kazakhstan
126.46000000000004,5,0,1.0,1.4,0.40000000000000013,1,0,2,2020-11-12,Burkina Faso,Malawi
251.67000000000007,1,0,1.0,1.4000000000000001,1.6,1,2,2,2020-11-12,Uganda,South Sudan
273.54999999999995,5,0,1.0,1.1,0.9000000000000001,1,3,2,2020-11-12,Ghana,Sudan
32.559999999999945,1,0,1.0,-0.5,-0.09999999999999998,1,0,2,2020-11-12,Gabon,Gambia
73.32999999999993,1,0,1.0,0.09999999999999998,0.6000000000000001,1,0,1,2020-11-12,Cape Verde,Rwanda
152.87999999999988,-1,0,1.0,0.30000000000000004,0.5999999999999999,1,0,2,2020-11-12,Ivory Coast,Madagascar
116.87999999999988,4,0,1.0,0.8,0.0,1,2,2,2020-11-12,Zambia,Botswana
229.95000000000005,5,0,1.0,1.4000000000000001,0.4,1,0,2,2020-11-12,Algeria,Zimbabwe
113.1099999999999,2,0,1.0,0.8999999999999999,0.10000000000000009,1,2,2,2020-11-12,Congo,Eswatini
231.5,4,0,1.0,1.0,-0.19999999999999996,1,1,1,2020-11-12,Argentina,Paraguay
121.49000000000001,-3,0,1.0,-0.19999999999999996,0.5,1,0,2,2020-11-12,Cameroon,Mozambique
-169.27999999999997,-3,0,1.0,0.7,-0.19999999999999996,1,1,0,2020-11-12,Bolivia,Ecuador
48.36000000000013,-6,0,1.0,0.8999999999999999,0.30000000000000004,1,1,1,2020-11-12,Serbia,Scotland
67.65000000000009,-6,1,0.5,1.0999999999999999,1.4000000000000001,0,2,0,2020-11-12,Uzbekistan,Syria
-45.09999999999991,7,0,1.0,0.6,0.5,1,1,2,2020-11-12,Hungary,Iceland
-9.909999999999854,0,0,1.0,-0.19999999999999996,0.0,1,0,0,2020-11-12,Northern Ireland,Slovakia
7.690000000000055,0,0,1.0,0.0,0.9999999999999999,1,0,0,2020-11-12,Georgia,North Macedonia
-168.57999999999993,-6,0,0.5,0.30000000000000004,-0.30000000000000004,0,1,0,2020-11-12,Bosnia and Herzegovina,Iran
-53.200000000000045,-2,0,0.5,0.5,0.4999999999999999,0,0,1,2020-11-12,Wales,United States
-110.65999999999985,-1,1,0.5,0.5,-0.20000000000000007,0,1,1,2020-11-12,Jordan,Iraq
-121.78999999999996,-2,1,0.5,0.3999999999999999,0.0,0,0,0,2020-11-12,Lebanon,Bahrain
-422.53999999999996,-7,0,0.5,-1.5000000000000002,-0.8,0,0,1,2020-11-12,Moldova,Russia
144.05999999999995,2,0,0.5,1.2000000000000002,0.7,0,0,2,2020-11-12,United Arab Emirates,Tajikistan
227.07000000000016,7,0,0.5,2.7,0.09999999999999998,0,0,2,2020-11-12,England,Republic of Ireland
200.47000000000003,1,0,1.0,0.19999999999999996,2.2,1,0,2,2020-11-13,South Africa,São Tomé and Príncipe
255.76,4,0,1.0,0.9999999999999999,0.9000000000000001,1,1,1,2020-11-13,Nigeria,Sierra Leone
1.2999999999999545,1,0,1.0,0.4,0.5999999999999999,1,0,2,2020-11-13,Niger,Ethiopia
238.39999999999986,6,0,1.0,1.3,1.2,1,0,2,2020-11-13,Tunisia,Tanzania
192.20000000000005,0,0,1.0,0.19999999999999996,1.3,1,1,2,2020-11-13,Morocco,Central African Republic
88.34999999999991,1,0,1.0,0.4999999999999999,1.2,1,0,2,2020-11-13,Mali,Namibia
57.61999999999989,2,0,1.0,-0.19999999999999996,1.5,1,2,0,2020-11-13,Colombia,Uruguay
8.159999999999854,3,0,1.0,0.5,-0.5,1,3,2,2020-11-13,Chile,Peru
200.70000000000005,4,1,0.5,0.6000000000000001,0.7,0,1,2,2020-11-13,Japan,Panama
-121.75999999999999,-2,1,0.5,-0.40000000000000013,0.40000000000000013,0,0,1,2020-11-13,Costa Rica,Qatar
18.420000000000073,4,0,0.5,0.30000000000000004,1.4000000000000001,0,2,2,2020-11-13,Bangladesh,Nepal
259.8699999999999,1,0,1.0,0.09999999999999987,0.5,1,3,2,2020-11-13,Brazil,Venezuela
-186.20000000000005,-5,0,1.0,-0.1,-0.3999999999999999,2,0,1,2020-11-14,San Marino,Gibraltar
150.75,3,0,1.0,0.7999999999999999,0.30000000000000004,1,0,2,2020-11-14,Benin,Lesotho
204.86000000000013,5,0,1.0,0.7,0.7,1,2,2,2020-11-14,Egypt,Togo
17.190000000000055,-6,0,1.0,0.4999999999999999,-0.6000000000000001,1,3,1,2020-11-14,DR Congo,Angola
-14.820000000000164,-4,0,0.5,-0.5,-0.30000000000000004,0,1,2,2020-11-14,Saudi Arabia,Jamaica
51.87000000000012,3,1,0.5,2.0999999999999996,0.0,0,2,2,2020-11-14,Mexico,South Korea
-28.1099999999999,-1,0,1.0,-0.3,0.8,2,0,1,2020-11-14,Latvia,Faroe Islands
-25.700000000000045,1,0,1.0,1.1999999999999997,0.3,2,1,0,2020-11-14,Portugal,France
-76.77999999999997,-5,0,1.0,0.09999999999999998,-0.10000000000000009,2,0,2,2020-11-14,Cyprus,Luxembourg
-97.36999999999989,-3,1,1.0,-0.20000000000000007,0.20000000000000018,2,0,1,2020-11-14,Azerbaijan,Montenegro
-154.59000000000015,-6,0,1.0,0.8999999999999999,0.09999999999999998,2,1,1,2020-11-14,Switzerland,Spain
86.12999999999988,6,0,1.0,2.1,0.6000000000000001,2,2,2,2020-11-14,Germany,Ukraine
-81.0,-4,0,1.0,-0.10000000000000009,1.4,2,1,2,2020-11-14,Sweden,Croatia
67.73000000000002,10,0,1.0,0.8,0.5,2,0,2,2020-11-14,Malta,Andorra
33.83999999999992,12,0,1.0,-0.3999999999999999,1.1,2,1,2,2020-11-15,Slovenia,Kosovo
-274.9200000000001,-9,0,1.0,-0.4,-0.9000000000000001,2,0,0,2020-11-15,Moldova,Greece
103.53999999999996,3,0,1.0,0.20000000000000007,0.0,2,0,2,2020-11-15,Albania,Kazakhstan
58.409999999999854,-4,0,1.0,0.30000000000000004,1.5999999999999999,2,1,2,2020-11-15,Belarus,Lithuania
-93.33000000000015,2,0,1.0,0.29999999999999993,0.3999999999999999,1,0,2,2020-11-15,Comoros,Kenya
-159.87000000000012,-7,0,1.0,0.19999999999999996,0.30000000000000004,1,0,1,2020-11-15,Chad,Guinea
-305.5400000000002,-1,0,1.0,-0.40000000000000013,-0.10000000000000009,1,0,0,2020-11-15,Guinea-Bissau,Senegal
-68.40000000000009,2,0,1.0,0.09999999999999987,0.30000000000000004,1,2,2,2020-11-15,Equatorial Guinea,Libya
88.55999999999995,1,0,1.0,-0.5,2.1,2,1,0,2020-11-15,Georgia,Armenia
-71.57999999999993,0,0,0.5,3.1999999999999997,1.0999999999999999,0,0,2,2020-11-15,Guatemala,Honduras
149.55999999999995,7,0,1.0,1.8,1.2999999999999998,2,0,2,2020-11-15,North Macedonia,Estonia
-69.29000000000019,-4,0,1.0,0.9999999999999999,0.7,1,0,2,2020-11-15,Burundi,Mauritania
64.27999999999997,6,0,1.0,0.7000000000000001,0.09999999999999998,2,2,2,2020-11-15,Wales,Republic of Ireland
187.49,1,0,1.0,1.3,0.8,2,0,2,2020-11-15,Netherlands,Bosnia and Herzegovina
66.99000000000001,-2,0,1.0,2.2,0.29999999999999993,2,2,2,2020-11-15,Italy,Poland
61.37999999999988,0,0,1.0,1.5,0.09999999999999998,2,2,2,2020-11-15,Belgium,England
167.25,10,0,1.0,1.2999999999999998,1.2000000000000002,2,4,2,2020-11-15,Denmark,Iceland
142.78999999999996,11,0,1.0,0.8999999999999999,1.0,2,3,2,2020-11-15,Austria,Northern Ireland
